recall,precision,threshold
1.0,0.5,0.7733333333333333
1.0,0.5016722408026756,0.7833333333333333
0.9933333333333333,0.5,0.79
0.9866666666666667,0.4983164983164983,0.7933333333333333
0.98,0.4966216216216216,0.8266666666666667
0.9733333333333334,0.49491525423728816,0.83
0.9666666666666667,0.4965753424657534,0.84
0.96,0.4948453608247423,0.8466666666666667
0.9533333333333334,0.49310344827586206,0.85
0.9466666666666667,0.4965034965034965,0.8533333333333334
0.9333333333333333,0.49469964664310956,0.8566666666666667
0.9266666666666666,0.49466192170818507,0.86
0.9266666666666666,0.49642857142857144,0.8633333333333333
0.92,0.49640287769784175,0.8666666666666667
0.9066666666666666,0.49635036496350365,0.87
0.9,0.4963235294117647,0.8733333333333333
0.8933333333333333,0.49814126394052044,0.8766666666666667
0.8733333333333333,0.4962121212121212,0.88
0.86,0.49236641221374045,0.8866666666666667
0.84,0.4883720930232558,0.89
0.8333333333333334,0.48828125,0.8933333333333333
0.8266666666666667,0.49206349206349204,0.8966666666666666
0.8133333333333334,0.488,0.9
0.7933333333333333,0.4897119341563786,0.9033333333333333
0.7866666666666666,0.4896265560165975,0.9066666666666666
0.76,0.49137931034482757,0.91
0.74,0.49333333333333335,0.9133333333333333
0.72,0.4954128440366973,0.9166666666666666
0.7066666666666667,0.49765258215962443,0.92
0.68,0.504950495049505,0.9233333333333333
0.6733333333333333,0.5153061224489796,0.9266666666666666
0.62,0.5,0.93
0.6,0.5113636363636364,0.9333333333333333
0.56,0.5153374233128835,0.9366666666666666
0.5066666666666667,0.5066666666666667,0.94
0.43333333333333335,0.5158730158730159,0.9433333333333334
0.38666666666666666,0.5272727272727272,0.9466666666666667
0.29333333333333333,0.46808510638297873,0.95
0.25333333333333335,0.4634146341463415,0.9533333333333334
0.19333333333333333,0.4461538461538462,0.9566666666666667
0.12666666666666668,0.37254901960784315,0.96
0.10666666666666667,0.41025641025641024,0.9633333333333334
0.06666666666666667,0.3448275862068966,0.9666666666666667
0.05333333333333334,0.36363636363636365,0.97
0.02666666666666667,0.36363636363636365,0.9733333333333334
0.013333333333333334,0.2857142857142857,0.9766666666666667
0.0,0.0,0.98
0.0,0.0,0.9833333333333333
0.0,1.0,
