positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
0.5,0.6704222222222223,0.7283777777777778,0.6856444444444445,0.6708568801705936,0.5033333333333333,0.5033333333333333,0.5016949152542373,0.9866666666666667,0.9866666666666667,0.02,0.02,0.6651685393258427,0.02603778219616477,0.98,0.013333333333333334,0.013333333333333334,0.11333333333333333,0.32,0.7733333333333333,0.8733333333333333,0.2698467407407407,0.19940000000000005,0.19940000000000005,0.7492063537524271
