fpr,tpr,threshold
0.0,0.0,inf
0.0,0.006666666666666667,1.0
0.0,0.013333333333333334,0.9966666666666667
0.02,0.013333333333333334,0.94
0.02,0.02,0.9366666666666666
0.02,0.03333333333333333,0.9
0.02,0.04,0.8966666666666666
0.02666666666666667,0.04,0.8833333333333333
0.02666666666666667,0.06,0.8733333333333333
0.02666666666666667,0.08,0.8666666666666667
0.02666666666666667,0.08666666666666667,0.8466666666666667
0.03333333333333333,0.09333333333333334,0.84
0.04666666666666667,0.09333333333333334,0.83
0.04666666666666667,0.10666666666666667,0.8233333333333334
0.04666666666666667,0.11333333333333333,0.82
0.05333333333333334,0.13333333333333333,0.8166666666666667
0.05333333333333334,0.17333333333333334,0.8133333333333334
0.06,0.18666666666666668,0.81
0.06666666666666667,0.21333333333333335,0.8066666666666666
0.06666666666666667,0.23333333333333334,0.8033333333333333
0.06666666666666667,0.24,0.8
0.07333333333333333,0.24,0.7966666666666666
0.07333333333333333,0.26666666666666666,0.7933333333333333
0.07333333333333333,0.28,0.79
0.07333333333333333,0.2866666666666667,0.7866666666666666
0.08,0.3,0.7833333333333333
0.08,0.31333333333333335,0.78
0.1,0.32,0.7766666666666666
0.10666666666666667,0.3333333333333333,0.7733333333333333
0.12,0.36,0.77
0.13333333333333333,0.38,0.7666666666666667
0.14,0.38666666666666666,0.7633333333333333
0.15333333333333332,0.3933333333333333,0.76
0.15333333333333332,0.41333333333333333,0.7566666666666667
0.15333333333333332,0.4266666666666667,0.7533333333333333
0.15333333333333332,0.44666666666666666,0.75
0.18,0.4533333333333333,0.7466666666666667
0.18666666666666668,0.47333333333333333,0.7433333333333333
0.18666666666666668,0.4866666666666667,0.74
0.19333333333333333,0.5,0.7366666666666667
0.19333333333333333,0.52,0.7333333333333333
0.22,0.5266666666666666,0.73
0.23333333333333334,0.5266666666666666,0.7266666666666667
0.24666666666666667,0.54,0.7233333333333334
0.25333333333333335,0.54,0.72
0.2733333333333333,0.56,0.7166666666666667
0.2733333333333333,0.5666666666666667,0.7133333333333334
0.2866666666666667,0.5866666666666667,0.71
0.32666666666666666,0.6133333333333333,0.7033333333333334
0.34,0.6266666666666667,0.7
0.36,0.6333333333333333,0.6966666666666667
0.38,0.6466666666666666,0.6933333333333334
0.4,0.6533333333333333,0.69
0.41333333333333333,0.66,0.6866666666666666
0.42,0.6866666666666666,0.6833333333333333
0.4266666666666667,0.6933333333333334,0.68
0.44666666666666666,0.7,0.6766666666666666
0.48,0.72,0.6733333333333333
0.5,0.72,0.67
0.5066666666666667,0.7266666666666667,0.6666666666666666
0.5133333333333333,0.74,0.6633333333333333
0.54,0.76,0.66
0.58,0.7733333333333333,0.6566666666666666
0.5933333333333334,0.7866666666666666,0.6533333333333333
0.5933333333333334,0.7933333333333333,0.65
0.6,0.8066666666666666,0.6466666666666666
0.62,0.82,0.6433333333333333
0.62,0.8266666666666667,0.64
0.6266666666666667,0.8333333333333334,0.6366666666666667
0.6533333333333333,0.8333333333333334,0.6333333333333333
0.6866666666666666,0.84,0.63
0.7133333333333334,0.8533333333333334,0.6266666666666667
0.72,0.8666666666666667,0.6233333333333333
0.7266666666666667,0.8733333333333333,0.62
0.7466666666666667,0.88,0.6166666666666667
0.76,0.8933333333333333,0.6133333333333333
0.7733333333333333,0.8933333333333333,0.61
0.7733333333333333,0.9,0.6066666666666667
0.7866666666666666,0.9066666666666666,0.6033333333333334
0.7866666666666666,0.9133333333333333,0.6
0.8,0.9133333333333333,0.5966666666666667
0.8,0.9333333333333333,0.5933333333333334
0.8133333333333334,0.9333333333333333,0.59
0.8266666666666667,0.9466666666666667,0.5866666666666667
0.8466666666666667,0.9466666666666667,0.5833333333333334
0.8733333333333333,0.9533333333333334,0.58
0.8733333333333333,0.9666666666666667,0.5733333333333334
0.8866666666666667,0.9733333333333334,0.57
0.9133333333333333,0.9733333333333334,0.56
0.92,0.9733333333333334,0.5566666666666666
0.9266666666666666,0.98,0.5533333333333333
0.9333333333333333,0.98,0.5466666666666666
0.94,0.9866666666666667,0.5433333333333333
0.9666666666666667,0.9866666666666667,0.5366666666666666
0.98,0.9866666666666667,0.5133333333333333
0.9866666666666667,1.0,0.49666666666666665
1.0,1.0,0.47333333333333333
