positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
0.5,0.6682222222222223,0.7206444444444444,0.6437555555555556,0.6333083918531374,0.5066666666666667,0.5066666666666667,0.503448275862069,0.9733333333333334,0.9733333333333334,0.04,0.04,0.6636363636363637,0.037139067635410375,0.96,0.02666666666666667,0.013333333333333334,0.08,0.24666666666666667,0.8066666666666666,0.94,0.27382211111111115,0.19443333333333332,0.19443333333333332,0.7617499799817349
