positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
0.5,0.6136444444444445,0.6817333333333333,0.6195777777777778,0.615692037350763,0.54,0.54,0.5260869565217391,0.8066666666666666,0.8066666666666666,0.2733333333333333,0.2733333333333333,0.6368421052631579,0.0945732487486921,0.7266666666666667,0.19333333333333333,0.013333333333333334,0.12,0.22,0.8466666666666667,0.9,0.2673314814814815,0.15366666666666667,0.15366666666666667,0.7512284619959769
