test_name,feature,train_mean,train_variance,test_mean,test_variance,standardized_mean_difference,ks_statistic
all_samples,scale_loss_cv_slope_1_5b_to_7b,0.058547142029129376,0.00335864157624485,0.04413888020698194,0.0027580213182682146,0.24861639332387095,0.15197171961486577
all_samples,scale_loss_cv_ratio_1_5b_to_7b,1.0489967191281206,0.0017700529412497776,1.0513378972877558,0.00394236791093043,0.05564694619160458,0.05645564909995815
all_samples,scale_loss_cv_abs_delta_1_5b_to_7b,0.06334462841727029,0.002773840401107081,0.04882894633025151,0.0023205378802867013,0.2756111056362221,0.1578946307580198
all_samples,scale_loss_cv_rel_delta_1_5b_to_7b,0.048996727820329614,0.001770052942961363,0.05133790889143779,0.003942367936740984,0.055647015366857996,0.05645564909995815
all_samples,scale_loss_range_slope_1_5b_to_7b,-0.4829661422919758,2.882257180086876,-0.3692336951525728,2.1721504449095974,0.06699124035864304,0.0668054328108284
all_samples,scale_loss_range_ratio_1_5b_to_7b,0.9734478930730166,0.014702895809681737,0.9800134591319422,0.010872586974586984,0.05414654315879683,0.06837542831449522
all_samples,scale_loss_range_abs_delta_1_5b_to_7b,1.2858794632110602,1.4619614797490474,1.1267558558781943,1.0351151361187176,0.1316032609891738,0.09000620183884522
all_samples,scale_loss_range_rel_delta_1_5b_to_7b,-0.02655210613305496,0.014702895825525673,-0.019986540099159757,0.010872586986060037,0.054146542923195956,0.06837542831449522
all_samples,scale_loss_skewness_slope_1_5b_to_7b,0.11844869448199373,0.05646027470725028,0.08271870170962238,0.03158990700009203,0.15037008143152214,0.15075135277609808
all_samples,scale_loss_skewness_ratio_1_5b_to_7b,1.0781988501432391,0.016189544658278703,1.0087559145734728,1.659215191296296,0.545771375928991,0.09746375800424822
all_samples,scale_loss_skewness_abs_delta_1_5b_to_7b,0.19607846592038455,0.0320424687790725,0.14221919177769557,0.01816123061463821,0.3008829034305312,0.1790266213932431
all_samples,scale_loss_skewness_rel_delta_1_5b_to_7b,0.07819885606297279,0.01618954483276831,0.1621915178503285,1.6328963159965206,0.6601217239518206,0.10413042467091493
all_samples,scale_loss_kurtosis_slope_1_5b_to_7b,0.5478044029287876,5.5743748901532,0.20986490134723024,0.5139974137477716,0.14313336216266892,0.2710584988449075
all_samples,scale_loss_kurtosis_ratio_1_5b_to_7b,1.643409194217887,3323.495911616428,0.3771266639519169,262.6959755691024,0.021965092722727907,0.31117431818534197
all_samples,scale_loss_kurtosis_abs_delta_1_5b_to_7b,1.4017684414534737,3.9094324652660273,0.5007028627865895,0.30664617409025696,0.45572152506355085,0.35847589810378777
all_samples,scale_loss_kurtosis_rel_delta_1_5b_to_7b,0.7819816340805137,3323.298381506053,2.230479854611743,258.09099949021186,0.025126575230405155,0.23163620013333963
all_samples,scale_top_10_percent_loss_mean_slope_1_5b_to_7b,-0.34976031901907967,0.11241360846088291,-0.36843522339186036,0.39223454063149155,0.05569919803936307,0.1384907825170163
all_samples,scale_top_10_percent_loss_mean_ratio_1_5b_to_7b,0.9503774399844412,0.0023764649184785987,0.9642698613785085,0.003907852626622228,0.2849785972075417,0.15544614478192775
all_samples,scale_top_10_percent_loss_mean_abs_delta_1_5b_to_7b,0.39987341841629337,0.07484539572008404,0.5493435923258464,0.22564538538712012,0.5463513183471475,0.1612502907111959
all_samples,scale_top_10_percent_loss_mean_rel_delta_1_5b_to_7b,-0.04962255852213644,0.0023764649209915955,-0.035730137607344045,0.003907852628698813,0.28497858722538605,0.15544614478192775
all_samples,scale_bottom_10_percent_loss_mean_slope_1_5b_to_7b,-0.0049473635942551344,0.00011555681937168322,-0.04416503937560891,0.008064887559884047,3.6482455549196375,0.5652315611578833
all_samples,scale_bottom_10_percent_loss_mean_ratio_1_5b_to_7b,0.7034885654415864,0.30089120249114676,0.7178233307134779,0.0828676357716365,0.02613279375307078,0.09279563390545298
all_samples,scale_bottom_10_percent_loss_mean_abs_delta_1_5b_to_7b,0.005533461034720268,0.00010941375194587754,0.051280419835432724,0.007383485664554905,4.373471216415017,0.6359131432469727
all_samples,scale_bottom_10_percent_loss_mean_rel_delta_1_5b_to_7b,-0.2965011875217687,0.30091810502419286,-0.2821764312412931,0.08286767347171299,0.026113379634907233,0.09279563390545298
all_samples,scale_ppl_slope_7b_to_14b,-0.5643279840006592,0.569266080911211,-5.048340695139621,110.65909531400601,5.943047224271436,0.5817315534055847
all_samples,scale_ppl_ratio_7b_to_14b,0.9328481021124115,0.0034005183293682505,0.8701592182672772,0.027197512520730483,1.0750235479131298,0.3153900181403786
all_samples,scale_ppl_abs_delta_7b_to_14b,0.6023131497843541,0.5249489804320586,6.0582166485552005,99.40534032627112,7.530228102355013,0.6594367179868831
all_samples,scale_ppl_rel_delta_7b_to_14b,-0.06715189592953762,0.003400518373011524,-0.12984078130517754,0.027197512516968426,1.075023567260495,0.3153900181403786
all_samples,scale_loss_mean_slope_7b_to_14b,-0.07155823084480445,0.0042228947954857845,-0.16550954077037808,0.06831688632861743,1.445765005985342,0.3153900181403786
all_samples,scale_loss_mean_ratio_7b_to_14b,0.9599778749540796,0.0013009272135538535,0.9480091547406929,0.007482831338591029,0.3318342547098206,0.09642246926213627
all_samples,scale_loss_mean_abs_delta_7b_to_14b,0.07753141192466612,0.003332314124673932,0.18761493424574532,0.06048482590417347,1.906994103387258,0.3407077848582104
all_samples,scale_loss_mean_rel_delta_7b_to_14b,-0.04002211864441083,0.0013009272158518482,-0.05199084215260376,0.00748283131412943,0.33183434576565213,0.09642246926213627
all_samples,scale_loss_std_slope_7b_to_14b,-0.05986486096097859,0.0073314251076221065,-0.0561654105133021,0.030242509801725288,0.04320589573731242,0.1634820224196475
all_samples,scale_loss_std_ratio_7b_to_14b,0.9718678547888548,0.0017121840392355894,0.9811920685060481,0.00323862557584213,0.22533932918862384,0.17796796750236443
all_samples,scale_loss_std_abs_delta_7b_to_14b,0.08328584735518502,0.003978538578661547,0.12568561434745784,0.01755790814636236,0.6722049142507321,0.15819604012589727
all_samples,scale_loss_std_rel_delta_7b_to_14b,-0.028132140301123022,0.0017121840427688066,-0.018807928124953258,0.003238625575576973,0.22533929171403203,0.17796796750236443
all_samples,scale_loss_cv_slope_7b_to_14b,0.01609458335087256,0.002558269311746925,0.04067435556819052,0.00966891258778735,0.4859646996072091,0.10855373118129524
all_samples,scale_loss_cv_ratio_7b_to_14b,1.0128165561937819,0.0012443882691039402,1.0425563845688457,0.00932825478653153,0.8430639204836659,0.18687613377366386
all_samples,scale_loss_cv_abs_delta_7b_to_14b,0.03400292073772196,0.0016610646302416816,0.051642016285677175,0.008653031899485509,0.4327958097692528,0.06848659627579579
all_samples,scale_loss_cv_rel_delta_7b_to_14b,0.01281656449144876,0.0012443882707337435,0.04255639562990698,0.009328254762115743,0.8430639982682115,0.18687613377366386
all_samples,scale_loss_range_slope_7b_to_14b,-0.06531247184961331,2.256469246071713,0.06035945990920241,1.6348985161135368,0.08366110211038953,0.09971378513729323
all_samples,scale_loss_range_ratio_7b_to_14b,0.99802820600486,0.013523918701355315,1.0071229316893426,0.009233649644726376,0.07820568578650952,0.09538846768066733
all_samples,scale_loss_range_abs_delta_7b_to_14b,1.0916529508228996,1.0689736102988572,0.9673645798365275,0.6996300212039093,0.1202117733634709,0.07164007628261782
all_samples,scale_loss_range_rel_delta_7b_to_14b,-0.0019717931752683423,0.013523918706765862,0.007122932476950078,0.0092336496483902,0.07820568549342483,0.09538846768066733
all_samples,scale_loss_skewness_slope_7b_to_14b,0.058877010773421085,0.04754912596504765,0.11114979343251946,0.060335203821499296,0.23972004500674823,0.09816859698900723
all_samples,scale_loss_skewness_ratio_7b_to_14b,1.03293040689981,0.009979909333707565,1.0460573757592018,0.7561755109547383,0.13140175239639393,0.2074062359489588
all_samples,scale_loss_skewness_abs_delta_7b_to_14b,0.1541870585233281,0.02724103576058306,0.16375440717410683,0.04582561067191651,0.05796686223818663,0.051322076995829274
all_samples,scale_loss_skewness_rel_delta_7b_to_14b,0.032930412392109705,0.009979909369745332,0.16068013729408634,0.7323976859822504,1.278782472159104,0.2140729026156255
all_samples,scale_loss_kurtosis_slope_7b_to_14b,0.4798637834398146,5.231581901423441,0.44472575999605796,1.4908496838819902,0.015362461726902992,0.14404359892708188
all_samples,scale_loss_kurtosis_ratio_7b_to_14b,1.2148007411776904,78.84968036878556,0.9636529591109138,109.22006675428457,0.028283254314491628,0.25669519512535466
all_samples,scale_loss_kurtosis_abs_delta_7b_to_14b,1.2738614876392858,3.8390634003071997,0.6686996211181945,1.2406374952468848,0.30885804031432257,0.25870846706048345
all_samples,scale_loss_kurtosis_rel_delta_7b_to_14b,0.2414737876728136,78.83751084018522,2.0449935142833633,105.02525593161633,0.2031208218459244,0.31348527838504114
all_samples,scale_top_10_percent_loss_mean_slope_7b_to_14b,-0.20517493950551463,0.07338566822034678,-0.1804060345728927,0.35160218554171985,0.09143262317035855,0.19232010791199594
all_samples,scale_top_10_percent_loss_mean_ratio_7b_to_14b,0.969351106977147,0.0017242032487547237,0.9810770895944169,0.0038153545837415035,0.2823937083400809,0.21108718234956664
all_samples,scale_top_10_percent_loss_mean_abs_delta_7b_to_14b,0.2718762097023128,0.04156427279517573,0.42227298418680825,0.2053465385141082,0.7376976991375014,0.18751259748515436
all_samples,scale_top_10_percent_loss_mean_rel_delta_7b_to_14b,-0.0306488914483294,0.0017242032498244872,-0.018922909349666405,0.003815354583738054,0.2823936957630059,0.21108718234956664
all_samples,scale_bottom_10_percent_loss_mean_slope_7b_to_14b,-0.000895269182320194,2.693938169475133e-05,-0.01276784822382616,0.0033754326645743294,2.2874481452936024,0.4220847481278199
all_samples,scale_bottom_10_percent_loss_mean_ratio_7b_to_14b,0.9951611456802781,0.23599223002337183,0.8951476129142268,0.17135083817973054,0.20587798830945706,0.14639208025179468
all_samples,scale_bottom_10_percent_loss_mean_abs_delta_7b_to_14b,0.0022328384489383965,2.2755126993748672e-05,0.028839812696290476,0.002704479376066163,5.577709063470023,0.6388407212738576
all_samples,scale_bottom_10_percent_loss_mean_rel_delta_7b_to_14b,-0.004824863628692212,0.23600082598852473,-0.1048519710775407,0.1713509126972095,0.20590218187505932,0.1464385940431338
all_samples,scale_ppl_global_slope,-1.0402982976884285,1.1487859759262915,-7.705162868607085,120.34028575685977,6.218301372121276,0.7237325767089942
all_samples,scale_ppl_global_intercept,8.524929907389206,36.09014059169158,46.17738316450193,1834.541828225558,6.2675670845942255,0.8326917531047955
all_samples,scale_ppl_global_r2,0.8718213273391042,0.02871317057143032,0.8539101017381885,0.04229410694212077,0.10570237090158763,0.12773090221250605
all_samples,scale_ppl_response_area,14.810606450053397,101.1024967979838,76.05883321746168,5074.400768390073,6.091336326251919,0.8321202536552088
all_samples,scale_ppl_normalized_area,7.4053031880001825,25.275623946739714,38.029416418583764,1268.6001794115164,6.09133632625192,0.8321202536552088
all_samples,scale_ppl_response_curvature,0.4759703080444901,0.36511020220651136,2.65682212298406,58.97745224126178,3.6092267937155573,0.5041977146223855
all_samples,scale_ppl_response_variance,1.6187778272916427,26.49587778908117,134.17013854116968,211045.4918116214,25.751055471794253,0.7711586585422577
all_samples,scale_ppl_response_range,2.111310074158838,4.52398685460654,16.829570467278007,477.7950195792578,6.919836209676601,0.7685999348806921
all_samples,scale_ppl_min_scale_index,1.8830178147820829,0.12693226366066326,1.81,0.21461538461538462,0.20494759153236639,0.05483231778222243
all_samples,scale_ppl_max_scale_index,0.051072142890366996,0.07721289362295922,0.06,0.07665551839464883,0.03212937789421469,0.01330061863342491
