train_name,model_name,experiment,feature_set,test_set,latent_dim,hidden_dim,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss,best_model,n_features,train_source
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_score_only,m4_test,32.0,64.0,0.8488549618320611,0.4786086108171779,0.9144068658083891,0.9239699149771092,0.9859795466824784,0.8885496183206106,0.775222246445268,0.9315068493150684,0.9376498800959232,0.9376498800959232,0.6127946127946128,0.6127946127946128,0.9345682700926202,0.559089600615963,0.3872053872053872,0.0623501199040767,0.5599520383693045,0.7260191846522782,0.8189448441247003,0.2626262626262626,0.468013468013468,0.0771674779430278,0.0190425746408279,0.0190425746408279,0.241036886056871,,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_score_only,ghostbuster_test,32.0,64.0,0.5776119402985075,0.3833684523724835,0.8598778242442651,0.927219437368176,0.9490333996150508,0.8492537313432836,0.8367482035408735,0.8372641509433962,0.917312661498708,0.917312661498708,0.7561837455830389,0.7561837455830389,0.8754623921085081,0.6901341237126635,0.2438162544169611,0.082687338501292,0.4108527131782946,0.7235142118863049,0.8113695090439277,0.2332155477031802,0.381625441696113,0.1168497661117304,0.0816287398115912,0.0816287398115912,0.3689636594602331,,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_score_only,hc3_plus_test,32.0,64.0,0.6052631578947368,0.3316755126274767,0.839159177789777,0.906240757172434,0.9460566889420444,0.8308270676691729,0.8287784679089027,0.8766233766233766,0.8385093167701864,0.8385093167701864,0.819047619047619,0.819047619047619,0.8571428571428571,0.65098589507291,0.1809523809523809,0.1614906832298136,0.6583850931677019,0.7080745341614907,0.7453416149068323,0.3142857142857143,0.6095238095238096,0.1268226183361123,0.073716138104411,0.073716138104411,0.4100424852866802,,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_spectral_features_only,all_samples,32.0,64.0,0.5,0.1357163446350642,0.1478607160846898,0.5653333333333334,0.544855696707523,0.49,0.49,0.4,0.04,0.04,0.94,0.94,0.0727272727272727,-0.0458831467741123,0.06,0.96,0.02,0.0266666666666666,0.1133333333333333,0.8933333333333333,0.96,0.402593906889137,0.394240124598828,0.394240124598828,1.294516137378343,logistic_regression,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_spectral_features_only,m4_test,32.0,64.0,0.8488549618320611,0.2726547179383607,0.7774445774895359,0.8948921670744212,0.9800304100586972,0.8106870229007633,0.8179183925586804,0.9635193133047212,0.8075539568345323,0.8075539568345323,0.8282828282828283,0.8282828282828283,0.8786692759295499,0.5026628418563318,0.1717171717171717,0.1924460431654676,0.473621103117506,0.658273381294964,0.7320143884892086,0.3602693602693603,0.5824915824915825,0.1290938464216372,0.147706866931176,0.147706866931176,0.3912787173944627,logistic_regression,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_spectral_features_only,ghostbuster_test,32.0,64.0,0.5776119402985075,0.1958921411615214,0.718091093951849,0.9319947772573296,0.9515012776190436,0.8417910447761194,0.8549775842075948,0.946031746031746,0.7700258397932817,0.7700258397932817,0.939929328621908,0.939929328621908,0.8490028490028491,0.7026032785632482,0.0600706713780918,0.2299741602067183,0.4496124031007752,0.7493540051679587,0.813953488372093,0.2473498233215547,0.3639575971731448,0.1160741289077508,0.0926438481247481,0.0926438481247481,0.3672781274614068,logistic_regression,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,deep_dmd_spectral_features_only,hc3_plus_test,32.0,64.0,0.6052631578947368,0.1778343469821582,0.7550271604120513,0.8923395445134576,0.9400247583532024,0.7894736842105263,0.8078674948240165,0.9133858267716536,0.7204968944099379,0.7204968944099379,0.8952380952380953,0.8952380952380953,0.8055555555555556,0.6025487091335541,0.1047619047619047,0.2795031055900621,0.6583850931677019,0.7018633540372671,0.7204968944099379,0.4285714285714285,0.6571428571428571,0.1420934161346465,0.1052977475276426,0.1052977475276426,0.4350902502881,logistic_regression,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_deep_dmd_spectral,all_samples,32.0,64.0,0.5,0.5017777777777779,0.5774222222222222,0.6418,0.6158203404153175,0.6233333333333333,0.6233333333333333,0.6094674556213018,0.6866666666666666,0.6866666666666666,0.56,0.56,0.64576802507837,0.2486696161266031,0.44,0.3133333333333333,0.0133333333333333,0.0466666666666666,0.2066666666666666,0.8,0.94,0.243412,0.0759333333333333,0.0759333333333333,0.7002684633191387,random_forest,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_deep_dmd_spectral,m4_test,32.0,64.0,0.8488549618320611,0.2389337822671156,0.957410071942446,0.9909859990795242,0.9982999433020308,0.9684478371501272,0.9177627594893782,0.972909305064782,0.9904076738609112,0.9904076738609112,0.8451178451178452,0.8451178451178452,0.9815805109922756,0.8733965920908924,0.1548821548821548,0.0095923261390887,0.7865707434052758,0.9688249400479616,0.9850119904076738,0.0269360269360269,0.0336700336700336,0.025821560644614,0.0374605597964377,0.0374605597964377,0.0981214600411074,random_forest,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_deep_dmd_spectral,ghostbuster_test,32.0,64.0,0.5776119402985075,0.1630388692579505,0.9233074935400518,0.9912254270870424,0.9930210221895536,0.953731343283582,0.9485532454962976,0.9405940594059404,0.9819121447028424,0.9819121447028424,0.9151943462897526,0.9151943462897526,0.9608091024020228,0.9056516827841192,0.0848056537102473,0.0180878552971576,0.7080103359173127,0.9612403100775194,0.9844961240310076,0.0212014134275618,0.0318021201413427,0.040340895522388,0.0598407960199004,0.0598407960199004,0.1513997190544008,random_forest,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_deep_dmd_spectral,hc3_plus_test,32.0,64.0,0.6052631578947368,0.5125396825396825,0.9326293995859212,0.954066844128956,0.974692643929456,0.7894736842105263,0.7416149068322981,0.7536231884057971,0.968944099378882,0.968944099378882,0.5142857142857142,0.5142857142857142,0.8478260869565217,0.5685257371329234,0.4857142857142857,0.031055900621118,0.7577639751552795,0.84472049689441,0.9006211180124224,0.0857142857142857,0.3047619047619048,0.135646992481203,0.1615413533834586,0.1615413533834586,0.3871631333838368,random_forest,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_transition_plus_deep_dmd,all_samples,32.0,64.0,0.5,0.5202,0.6004222222222222,0.6587333333333334,0.6223460304590148,0.61,0.61,0.5854922279792746,0.7533333333333333,0.7533333333333333,0.4666666666666667,0.4666666666666667,0.6588921282798834,0.2296378100407252,0.5333333333333333,0.2466666666666666,0.0133333333333333,0.0733333333333333,0.1733333333333333,0.7666666666666667,0.8866666666666667,0.2386225185185185,0.0725555555555555,0.0725555555555555,0.6805567482016958,random_forest,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_transition_plus_deep_dmd,m4_test,32.0,64.0,0.8488549618320611,0.2861279461279461,0.948093525179856,0.9876230328868218,0.9976875186068656,0.9623409669211196,0.904479446745634,0.9688235294117648,0.987410071942446,0.987410071942446,0.8215488215488216,0.8215488215488216,0.9780285035629454,0.8483114014770166,0.1784511784511784,0.0125899280575539,0.8141486810551559,0.9394484412470024,0.9730215827338128,0.037037037037037,0.0505050505050505,0.0320004410517387,0.0440678541136557,0.0440678541136557,0.118225399469243,random_forest,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_transition_plus_deep_dmd,ghostbuster_test,32.0,64.0,0.5776119402985075,0.1834040047114252,0.9097502153316106,0.9891984185681284,0.9916535876441628,0.9447761194029852,0.9398517179353733,0.9353233830845772,0.9715762273901808,0.9715762273901808,0.9081272084805654,0.9081272084805654,0.953105196451204,0.8869610832347541,0.0918727915194346,0.0284237726098191,0.7622739018087855,0.9509043927648578,0.9819121447028424,0.0282685512367491,0.0494699646643109,0.0460945771144278,0.06618407960199,0.06618407960199,0.1710077309205486,random_forest,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_transition_plus_deep_dmd,hc3_plus_test,32.0,64.0,0.6052631578947368,0.5189523809523809,0.9245755693581782,0.9531203785862172,0.9732490418403704,0.7669172932330827,0.7130434782608696,0.7323943661971831,0.968944099378882,0.968944099378882,0.4571428571428571,0.4571428571428571,0.8342245989304813,0.5214084807287811,0.5428571428571428,0.031055900621118,0.7515527950310559,0.8198757763975155,0.906832298136646,0.0857142857142857,0.2571428571428571,0.135228320802005,0.1655137844611527,0.1655137844611527,0.392896061485796,random_forest,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_deep_dmd_score,all_samples,32.0,64.0,0.5,0.4937333333333333,0.5613111111111111,0.615311111111111,0.5956843010078793,0.62,0.62,0.6139240506329114,0.6466666666666666,0.6466666666666666,0.5933333333333334,0.5933333333333334,0.6298701298701299,0.2403420632414691,0.4066666666666667,0.3533333333333333,0.0133333333333333,0.0466666666666666,0.26,0.9,0.9533333333333334,0.2497144814814815,0.1166555555555556,0.1166555555555556,0.7164350135872121,random_forest,,combined_strict
combined_strict,qwen25_1_5b,combined_strict_qwen25_1_5b_seq256_ld32_hd64_lr3em04_cfgB,full_plus_deep_dmd_score,m4_test,32.0,64.0,0.8488549618320611,0.2270145903479236,0.960333733013589,0.9924595676993758,0.998573709383868,0.9755725190839696,0.9316455926168156,0.9770318021201412,0.9946043165467626,0.9946043165467626,0.8686868686868687,0.8686868686868687,0.9857397504456328,0.9024207663779704,0.1313131313131313,0.0053956834532374,0.8513189448441247,0.9808153477218226,0.9892086330935252,0.0269360269360269,0.0336700336700336,0.0234741193101498,0.0370992366412213,0.0370992366412213,0.0916556265716533,random_forest,,combined_strict
