bin_index,bin_left,bin_right,count,mean_predicted_probability,observed_positive_rate,abs_calibration_gap
9,0.9,1.0,9,0.9485185185185185,0.5555555555555556,0.39296296296296296
4,0.4,0.5,14,0.46619047619047616,0.14285714285714285,0.3233333333333333
5,0.5,0.6000000000000001,61,0.5631147540983605,0.3114754098360656,0.25163934426229495
