positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
0.5,0.6149333333333334,0.7092666666666667,0.6782666666666666,0.6540836553554179,0.5733333333333334,0.5733333333333334,0.5447154471544715,0.8933333333333333,0.8933333333333333,0.25333333333333335,0.25333333333333335,0.6767676767676768,0.1908790423082963,0.7466666666666667,0.10666666666666667,0.013333333333333334,0.08,0.2733333333333333,0.76,0.82,0.253075962962963,0.1621000000000001,0.1621000000000001,0.7237265685307093
