positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
0.5,0.6202444444444445,0.7006666666666667,0.6441555555555556,0.6215154587548263,0.55,0.55,0.5306122448979592,0.8666666666666667,0.8666666666666667,0.23333333333333334,0.23333333333333334,0.6582278481012658,0.12921914767618442,0.7666666666666667,0.13333333333333333,0.013333333333333334,0.08666666666666667,0.22666666666666666,0.8,0.8066666666666666,0.261457,0.1604555555555556,0.1604555555555556,0.7413208312393339
