fpr,tpr,threshold
0.0,0.0,inf
0.013333333333333334,0.0,1.0
0.013333333333333334,0.013333333333333334,0.9966666666666667
0.02666666666666667,0.013333333333333334,0.9933333333333333
0.02666666666666667,0.02,0.9866666666666667
0.05333333333333334,0.03333333333333333,0.9833333333333333
0.06666666666666667,0.05333333333333334,0.98
0.08,0.06,0.9766666666666667
0.11333333333333333,0.08,0.9733333333333334
0.12666666666666668,0.10666666666666667,0.97
0.15333333333333332,0.12,0.9666666666666667
0.18,0.12666666666666668,0.9633333333333334
0.21333333333333335,0.14,0.96
0.23333333333333334,0.17333333333333334,0.9566666666666667
0.26,0.21333333333333335,0.9533333333333334
0.2733333333333333,0.23333333333333334,0.95
0.28,0.26,0.9466666666666667
0.32666666666666666,0.29333333333333333,0.9433333333333334
0.36,0.32666666666666666,0.94
0.38666666666666666,0.3466666666666667,0.9366666666666666
0.41333333333333333,0.37333333333333335,0.9333333333333333
0.4266666666666667,0.3933333333333333,0.93
0.43333333333333335,0.4,0.9266666666666666
0.44,0.41333333333333333,0.9233333333333333
0.47333333333333333,0.4266666666666667,0.92
0.48,0.43333333333333335,0.9166666666666666
0.5133333333333333,0.4533333333333333,0.9133333333333333
0.5266666666666666,0.4666666666666667,0.91
0.5466666666666666,0.48,0.9066666666666666
0.56,0.49333333333333335,0.9033333333333333
0.58,0.52,0.9
0.5933333333333334,0.5333333333333333,0.8966666666666666
0.62,0.5466666666666666,0.8933333333333333
0.64,0.56,0.89
0.6466666666666666,0.58,0.8866666666666667
0.6733333333333333,0.6,0.8833333333333333
0.68,0.62,0.88
0.68,0.6333333333333333,0.8766666666666667
0.6933333333333334,0.6466666666666666,0.8733333333333333
0.7,0.6733333333333333,0.87
0.7133333333333334,0.68,0.8666666666666667
0.72,0.68,0.8633333333333333
0.74,0.6933333333333334,0.86
0.7466666666666667,0.7,0.8566666666666667
0.7466666666666667,0.7066666666666667,0.8533333333333334
0.76,0.7133333333333334,0.85
0.7866666666666666,0.7333333333333333,0.8466666666666667
0.7866666666666666,0.7466666666666667,0.84
0.7866666666666666,0.7666666666666667,0.8366666666666667
0.7933333333333333,0.7666666666666667,0.8333333333333334
0.7933333333333333,0.78,0.83
0.8,0.7866666666666666,0.8266666666666667
0.8066666666666666,0.8,0.82
0.8066666666666666,0.8133333333333334,0.8166666666666667
0.8066666666666666,0.82,0.8133333333333334
0.8133333333333334,0.8266666666666667,0.8066666666666666
0.8133333333333334,0.8333333333333334,0.8033333333333333
0.8133333333333334,0.8533333333333334,0.8
0.82,0.8533333333333334,0.7933333333333333
0.82,0.86,0.7833333333333333
0.8266666666666667,0.86,0.78
0.8266666666666667,0.8666666666666667,0.7766666666666666
0.8333333333333334,0.8733333333333333,0.7733333333333333
0.84,0.8733333333333333,0.77
0.84,0.8866666666666667,0.7666666666666667
0.84,0.8933333333333333,0.76
0.8466666666666667,0.9,0.7566666666666667
0.8533333333333334,0.9,0.75
0.86,0.9066666666666666,0.7466666666666667
0.8666666666666667,0.9066666666666666,0.7433333333333333
0.8666666666666667,0.9133333333333333,0.74
0.88,0.9133333333333333,0.7333333333333333
0.8866666666666667,0.9133333333333333,0.72
0.8866666666666667,0.92,0.7166666666666667
0.9,0.92,0.7133333333333334
0.9,0.9466666666666667,0.7
0.9066666666666666,0.9466666666666667,0.6933333333333334
0.92,0.9466666666666667,0.69
0.9266666666666666,0.9466666666666667,0.6866666666666666
0.9266666666666666,0.9533333333333334,0.6766666666666666
0.94,0.9533333333333334,0.67
0.94,0.96,0.6666666666666666
0.96,0.96,0.5866666666666667
0.96,0.9666666666666667,0.5733333333333334
0.9666666666666667,0.9666666666666667,0.5633333333333334
0.9666666666666667,0.9733333333333334,0.5566666666666666
0.9733333333333334,0.98,0.49333333333333335
0.9733333333333334,0.9866666666666667,0.47333333333333333
0.9866666666666667,0.9866666666666667,0.4066666666666667
0.9866666666666667,0.9933333333333333,0.3466666666666667
0.9933333333333333,0.9933333333333333,0.33
0.9933333333333333,1.0,0.20666666666666667
1.0,1.0,0.19666666666666666
