positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
0.5,0.8714444444444442,0.8722222222222221,0.4706222222222222,0.47498041772915955,0.5033333333333333,0.5033333333333334,0.5017182130584192,0.9733333333333334,0.9733333333333334,0.03333333333333333,0.03333333333333333,0.6621315192743764,0.019540346058684974,0.9666666666666667,0.02666666666666667,0.0,0.02,0.06,0.8466666666666667,0.9266666666666666,0.4033984814814815,0.3792777777777779,0.3792777777777779,1.5149478608499278
