recall,precision,threshold
1.0,0.5,0.34
0.9933333333333333,0.4983277591973244,0.3933333333333333
0.9933333333333333,0.5,0.4066666666666667
0.9866666666666667,0.5,0.41
0.98,0.49830508474576274,0.49333333333333335
0.98,0.5,0.5133333333333333
0.98,0.5017064846416383,0.5366666666666666
0.98,0.5034246575342466,0.54
0.98,0.5051546391752577,0.5666666666666667
0.9733333333333334,0.503448275862069,0.57
0.9733333333333334,0.5051903114186851,0.59
0.9666666666666667,0.5052264808362369,0.5933333333333334
0.96,0.5034965034965035,0.6133333333333333
0.9533333333333334,0.5017543859649123,0.6166666666666667
0.9466666666666667,0.5,0.6266666666666667
0.9466666666666667,0.5017667844522968,0.6366666666666667
0.9466666666666667,0.5035460992907801,0.6466666666666666
0.94,0.501779359430605,0.6666666666666666
0.9333333333333333,0.5035971223021583,0.6733333333333333
0.9266666666666666,0.5018050541516246,0.68
0.9266666666666666,0.5036231884057971,0.69
0.92,0.5036496350364964,0.6966666666666667
0.92,0.5054945054945055,0.7233333333333334
0.9133333333333333,0.5036764705882353,0.73
0.9,0.5,0.74
0.9,0.5018587360594795,0.7466666666666667
0.9,0.503731343283582,0.7566666666666667
0.8933333333333333,0.50187265917603,0.7666666666666667
0.8933333333333333,0.5037593984962406,0.77
0.8933333333333333,0.5056603773584906,0.7766666666666666
0.8866666666666667,0.5057034220532319,0.78
0.88,0.5038167938931297,0.7833333333333333
0.8733333333333333,0.5019157088122606,0.7966666666666666
0.8733333333333333,0.5038461538461538,0.8
0.8733333333333333,0.5057915057915058,0.8033333333333333
0.8666666666666667,0.5038759689922481,0.8066666666666666
0.8666666666666667,0.5058365758754864,0.81
0.8666666666666667,0.5078125,0.8166666666666667
0.8666666666666667,0.5098039215686274,0.82
0.86,0.5078740157480315,0.8266666666666667
0.8533333333333334,0.5079365079365079,0.83
0.8466666666666667,0.5100401606425703,0.8333333333333334
0.8333333333333334,0.5060728744939271,0.84
0.8266666666666667,0.5061224489795918,0.8466666666666667
0.8266666666666667,0.512396694214876,0.8533333333333334
0.8133333333333334,0.5104602510460251,0.8566666666666667
0.8066666666666666,0.5084033613445378,0.86
0.8,0.5063291139240507,0.8633333333333333
0.8,0.5084745762711864,0.8666666666666667
0.78,0.5064935064935064,0.87
0.7733333333333333,0.5065502183406113,0.8733333333333333
0.7666666666666667,0.5043859649122807,0.8766666666666667
0.74,0.502262443438914,0.88
0.7266666666666667,0.5093457943925234,0.8833333333333333
0.7066666666666667,0.5120772946859904,0.8866666666666667
0.7,0.5172413793103449,0.89
0.6733333333333333,0.520618556701031,0.8933333333333333
0.6733333333333333,0.5287958115183246,0.8966666666666666
0.6733333333333333,0.5372340425531915,0.9
0.6466666666666666,0.5300546448087432,0.9033333333333333
0.64,0.5303867403314917,0.9066666666666666
0.6133333333333333,0.5257142857142857,0.91
0.6066666666666667,0.5321637426900585,0.9133333333333333
0.5933333333333334,0.5329341317365269,0.9166666666666666
0.5733333333333334,0.5308641975308642,0.92
0.56,0.535031847133758,0.9233333333333333
0.5266666666666666,0.5302013422818792,0.9266666666666666
0.52,0.5416666666666666,0.93
0.5066666666666667,0.5428571428571428,0.9333333333333333
0.48,0.5413533834586466,0.9366666666666666
0.4666666666666667,0.5343511450381679,0.94
0.4266666666666667,0.5289256198347108,0.9433333333333334
0.4,0.5405405405405406,0.9466666666666667
0.38666666666666666,0.5370370370370371,0.95
0.37333333333333335,0.5436893203883495,0.9533333333333334
0.32,0.5161290322580645,0.9566666666666667
0.30666666666666664,0.5287356321839081,0.96
0.3,0.5421686746987951,0.9633333333333334
0.2733333333333333,0.5466666666666666,0.9666666666666667
0.26,0.5652173913043478,0.97
0.23333333333333334,0.5737704918032787,0.9733333333333334
0.21333333333333335,0.6153846153846154,0.9766666666666667
0.18666666666666668,0.6086956521739131,0.98
0.14,0.5526315789473685,0.9833333333333333
0.08666666666666667,0.5909090909090909,0.9866666666666667
0.08,0.75,0.99
0.04,0.6666666666666666,0.9933333333333333
0.03333333333333333,0.8333333333333334,0.9966666666666667
0.013333333333333334,0.6666666666666666,1.0
0.0,1.0,
