fpr,tpr,threshold
0.0,0.0,inf
0.006666666666666667,0.0,0.99
0.006666666666666667,0.006666666666666667,0.9866666666666667
0.04666666666666667,0.02666666666666667,0.9833333333333333
0.08,0.04,0.98
0.14666666666666667,0.07333333333333333,0.9766666666666667
0.23333333333333334,0.14666666666666667,0.9733333333333334
0.26666666666666666,0.19333333333333333,0.97
0.32666666666666666,0.26,0.9666666666666667
0.35333333333333333,0.3466666666666667,0.9633333333333334
0.43333333333333335,0.4533333333333333,0.96
0.5066666666666667,0.5133333333333333,0.9566666666666667
0.5733333333333334,0.5666666666666667,0.9533333333333334
0.6466666666666666,0.6133333333333333,0.95
0.6933333333333334,0.6533333333333333,0.9466666666666667
0.76,0.6733333333333333,0.9433333333333334
0.7933333333333333,0.7,0.94
0.8333333333333334,0.7266666666666667,0.9366666666666666
0.84,0.7666666666666667,0.9333333333333333
0.86,0.7933333333333333,0.93
0.8733333333333333,0.8066666666666666,0.9266666666666666
0.8866666666666667,0.8333333333333334,0.9233333333333333
0.9,0.84,0.92
0.9133333333333333,0.8666666666666667,0.9166666666666666
0.9333333333333333,0.8933333333333333,0.9133333333333333
0.9466666666666667,0.9,0.91
0.9466666666666667,0.9133333333333333,0.9066666666666666
0.9533333333333334,0.9133333333333333,0.9033333333333333
0.9533333333333334,0.94,0.9
0.9666666666666667,0.96,0.8966666666666666
0.9733333333333334,0.96,0.8933333333333333
0.9733333333333334,0.9666666666666667,0.8833333333333333
0.9733333333333334,0.98,0.88
0.98,0.9866666666666667,0.8766666666666667
0.98,0.9933333333333333,0.8733333333333333
0.9866666666666667,0.9933333333333333,0.83
0.9866666666666667,1.0,0.8033333333333333
1.0,1.0,0.6833333333333333
