positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
0.5,0.8042444444444444,0.8099111111111111,0.5274444444444444,0.548138238184715,0.49,0.49,0.49477351916376305,0.9466666666666667,0.9466666666666667,0.03333333333333333,0.03333333333333333,0.6498855835240275,-0.04911437594449354,0.9666666666666667,0.05333333333333334,0.006666666666666667,0.1,0.15333333333333332,0.9,0.9666666666666667,0.3604131481481482,0.32316666666666666,0.32316666666666666,1.0536102133545795
