positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
0.5,0.6780222222222221,0.7314444444444445,0.6632000000000001,0.6497641142618736,0.51,0.51,0.5050847457627119,0.9933333333333333,0.9933333333333333,0.02666666666666667,0.02666666666666667,0.6696629213483146,0.07811334658849432,0.9733333333333334,0.006666666666666667,0.013333333333333334,0.14666666666666667,0.24666666666666667,0.7933333333333333,0.8866666666666667,0.27488777777777773,0.2047333333333334,0.2047333333333334,0.7656724959608632
