model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.16426611263243132,0.8525036536298655,0.957133177994811,0.9932064460176171,0.8852216748768473,0.9015232264141589,0.9865642994241842,0.879133409350057,0.879133409350057,0.9239130434782609,0.9239130434782609,0.9297558034368405,0.6539914556747106,0.07608695652173914,0.12086659064994298,0.6818700114025086,0.8415051311288484,0.8968072976054732,0.10144927536231885,0.29347826086956524,0.08390287150101434,0.10510893815106648,0.10510893815106648,0.2681677369068274
RandomForest,0.864039408866995,0.48317632850241554,0.9213873052071455,0.9588404557698346,0.9933026919096758,0.9137931034482759,0.7394526795895097,0.9256064690026954,0.9789053591790193,0.9789053591790193,0.5,0.5,0.9515101136048767,0.5848278571985545,0.5,0.021094640820980615,0.7103762827822121,0.82212086659065,0.8745724059293044,0.12318840579710146,0.2246376811594203,0.05750137383689107,0.04654351395730699,0.04654351395730699,0.1891894089748921
