model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.06310760822457263,0.9440497441202047,0.990729264786079,0.9985109102699663,0.9527093596059113,0.9543156016062664,0.9928656361474435,0.9521094640820981,0.9521094640820981,0.9565217391304348,0.9565217391304348,0.9720605355064028,0.826331606809153,0.043478260869565216,0.04789053591790194,0.9013683010262258,0.9612314709236032,0.9777651083238312,0.0036231884057971015,0.03985507246376811,0.034687182045088735,0.039763078297132354,0.039763078297132354,0.12852527364314478
RandomForest,0.864039408866995,0.2321739130434783,0.9594754846066135,0.9912663394642474,0.9986251891668881,0.9684729064039409,0.9176416637747261,0.9763246899661782,0.9874572405929305,0.9874572405929305,0.8478260869565217,0.8478260869565217,0.981859410430839,0.8623952544178078,0.15217391304347827,0.012542759407069556,0.8928164196123147,0.9589509692132269,0.9794754846066135,0.010869565217391304,0.03985507246376811,0.025428746579091402,0.026709359605911316,0.026709359605911316,0.09315095104523574
