model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.14795838207713655,0.8539114194760415,0.95982474840117,0.9936145928070124,0.8862068965517241,0.895987225885347,0.9841068022886205,0.8825541619156214,0.8825541619156214,0.9094202898550725,0.9094202898550725,0.9305680793507665,0.6499172231481358,0.09057971014492754,0.11744583808437856,0.7046750285062714,0.8586088939566705,0.8893956670467503,0.10144927536231885,0.2644927536231884,0.08284256637778477,0.106109781667849,0.106109781667849,0.268378545409161
RandomForest,0.864039408866995,0.47597826086956524,0.921832003040669,0.9600416439442765,0.9935364817178977,0.9152709359605912,0.7479405251764084,0.928030303030303,0.9777651083238312,0.9777651083238312,0.5181159420289855,0.5181159420289855,0.9522487506940589,0.5949221935264357,0.48188405797101447,0.022234891676168756,0.7269099201824402,0.82212086659065,0.88654503990878,0.14130434782608695,0.19927536231884058,0.056785500821018055,0.04382430213464711,0.04382430213464711,0.1869644589743281
