model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.08743737532405939,0.9161662882631133,0.9858170971526778,0.9977771449584519,0.9359605911330049,0.9446234693371672,0.9927184466019418,0.9327251995438997,0.9327251995438997,0.9565217391304348,0.9565217391304348,0.9617871840094062,0.7797967649814291,0.043478260869565216,0.06727480045610035,0.8802736602052451,0.93557582668187,0.9566704675028507,0.018115942028985508,0.07608695652173914,0.04648202033598647,0.060547593496088147,0.060547593496088147,0.16810666520292508
RandomForest,0.864039408866995,0.25365942028985505,0.9585062713797036,0.9904411035645233,0.9984721435593029,0.9679802955665024,0.9127770065936245,0.9747048903878583,0.9885974914481186,0.9885974914481186,0.8369565217391305,0.8369565217391305,0.9816020379281064,0.859587306597203,0.16304347826086957,0.011402508551881414,0.863740022805017,0.9543899657924744,0.9777651083238312,0.010869565217391304,0.04710144927536232,0.02689065681444992,0.028773399014778267,0.028773399014778267,0.09721334824073934
