model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.06421648924351914,0.9326871871761684,0.9904772528217078,0.9985079297587115,0.951231527093596,0.9641461338885859,0.996996996996997,0.9464082098061574,0.9464082098061574,0.9818840579710145,0.9818840579710145,0.9710441649605148,0.8285152705446428,0.018115942028985508,0.053591790193842644,0.9190421892816419,0.9561003420752565,0.9709236031927024,0.007246376811594203,0.028985507246376812,0.037754055694815165,0.04943001116344319,0.04943001116344319,0.14400709641142498
RandomForest,0.864039408866995,0.20917874396135266,0.9647377423033068,0.9927040470642672,0.9988466630646337,0.9694581280788177,0.9212648521805232,0.9774266365688488,0.9874572405929305,0.9874572405929305,0.855072463768116,0.855072463768116,0.9824163357912649,0.8669875183309357,0.14492753623188406,0.012542759407069556,0.9156214367160775,0.9657924743443558,0.9823261117445838,0.007246376811594203,0.028985507246376812,0.023371237000547346,0.02082922824302124,0.02082922824302124,0.08307405012671301
