model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.15556022432215685,0.8354051899770393,0.9529915059573977,0.9919683839577251,0.8793103448275862,0.8874167534248839,0.982108626198083,0.8762827822120867,0.8762827822120867,0.8985507246376812,0.8985507246376812,0.9261825851159988,0.6319665347795272,0.10144927536231885,0.12371721778791334,0.636259977194983,0.8101482326111744,0.8740022805017104,0.14130434782608695,0.2753623188405797,0.09127166652789552,0.12106634229919094,0.12106634229919094,0.29533349986170376
RandomForest,0.864039408866995,0.5159903381642512,0.9145857088559484,0.9529677507312477,0.9920743126473714,0.9211822660098522,0.7452551517855668,0.9266595289079229,0.9868871151653363,0.9868871151653363,0.5036231884057971,0.5036231884057971,0.9558255107675317,0.6203996253143035,0.4963768115942029,0.013112884834663626,0.6077537058152793,0.7799315849486887,0.8660205245153934,0.15217391304347827,0.2536231884057971,0.06031089764641489,0.053101806239737245,0.053101806239737245,0.20252937142722413
