model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.059962280883314185,0.9326650679243841,0.9908098259878042,0.9985752970346179,0.9507389162561576,0.9592814767074843,0.9952095808383233,0.9475484606613455,0.9475484606613455,0.9710144927536232,0.9710144927536232,0.9707943925233645,0.8242686370164821,0.028985507246376812,0.052451539338654506,0.9412770809578107,0.9635119726339795,0.9783352337514253,0.0036231884057971015,0.036231884057971016,0.036599729591161756,0.05002752775213564,0.05002752775213564,0.1369125822678886
RandomForest,0.864039408866995,0.2052415458937198,0.964623717217788,0.9929746500751905,0.9988951761958874,0.970935960591133,0.9236465718110158,0.9780033840947546,0.9885974914481186,0.9885974914481186,0.8586956521739131,0.8586956521739131,0.9832719024666856,0.8733374789634523,0.14130434782608695,0.011402508551881414,0.9218928164196123,0.9669327251995439,0.9817559863169898,0.007246376811594203,0.025362318840579712,0.02294816091954023,0.020691297208538635,0.020691297208538635,0.08237348135517501
