model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.0793624741214549,0.9331402383249867,0.9881657660337447,0.9981260325377469,0.9428571428571428,0.9379286269066152,0.9886634844868735,0.9446978335233751,0.9446978335233751,0.9311594202898551,0.9311594202898551,0.9661807580174927,0.7911594657407149,0.06884057971014493,0.05530216647662486,0.8888255416191562,0.9367160775370581,0.9657924743443558,0.010869565217391304,0.07608695652173914,0.04077804426380792,0.046979300059335774,0.046979300059335774,0.15072457470738823
RandomForest,0.864039408866995,0.28396135265700484,0.9528088179399468,0.9896933303587658,0.9983483743493328,0.9650246305418719,0.9003809098871317,0.9709009513150532,0.9891676168757126,0.9891676168757126,0.8115942028985508,0.8115942028985508,0.9799491669020051,0.845487673541843,0.18840579710144928,0.010832383124287344,0.8876852907639681,0.9526795895096921,0.9703534777651083,0.018115942028985508,0.04710144927536232,0.029182594417077178,0.0372249589490969,0.0372249589490969,0.1067301573645006
