model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.25251224016867313,0.7134075645533174,0.9034690892865995,0.9818877039152945,0.7729064039408867,0.8151574868210136,0.9743213499633162,0.7571265678449259,0.7571265678449259,0.8731884057971014,0.8731884057971014,0.8521013795316009,0.4599558161990339,0.12681159420289856,0.24287343215507412,0.2913340935005701,0.6066134549600912,0.7217787913340935,0.2826086956521739,0.4311594202898551,0.14530642533884916,0.21329544506745196,0.21329544506745196,0.43279326222665804
RandomForest,0.864039408866995,0.5733333333333334,0.9083048270619537,0.9213588402492027,0.9861592631187109,0.9049261083743843,0.6839460116008131,0.9101418812401472,0.9874572405929305,0.9874572405929305,0.3804347826086957,0.3804347826086957,0.9472245009570687,0.520677070011871,0.6195652173913043,0.012542759407069556,0.4749144811858609,0.669327251995439,0.7434435575826682,0.2644927536231884,0.391304347826087,0.07067289545703338,0.03911658456486046,0.03911658456486046,0.2323437945605993
