model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.24245862664930137,0.7135300073417836,0.9053116685670848,0.9809304436151123,0.7896551724137931,0.8263761505792144,0.9756272401433692,0.7759407069555302,0.7759407069555302,0.8768115942028986,0.8768115942028986,0.8644013972689742,0.4825516229628176,0.12318840579710146,0.22405929304446978,0.28848346636259975,0.6180159635119726,0.7400228050171037,0.2608695652173913,0.4311594202898551,0.140730614518767,0.21455654491000228,0.21455654491000228,0.441816378119149
RandomForest,0.864039408866995,0.5283333333333333,0.9100361079437477,0.9204313535934427,0.9851006277404393,0.9118226600985222,0.7123613934195958,0.9177718832891246,0.9863169897377423,0.9863169897377423,0.4384057971014493,0.4384057971014493,0.9508106622698543,0.5652430343884429,0.5615942028985508,0.013683010262257697,0.3990877993158495,0.6391106043329533,0.7052451539338654,0.23550724637681159,0.34782608695652173,0.06610769020251779,0.03193924466338262,0.03193924466338262,0.22604039616893393
