model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.07273309778025983,0.944564178517909,0.989969097549287,0.9983849807224789,0.9536945812807882,0.9548857270338604,0.9928741092636579,0.9532497149372862,0.9532497149372862,0.9565217391304348,0.9565217391304348,0.9726585223967423,0.8292634962853929,0.043478260869565216,0.046750285062713795,0.8854047890535918,0.9555302166476625,0.9749144811858609,0.010869565217391304,0.03985507246376811,0.034843941743250416,0.03800989945430327,0.03800989945430327,0.12333700866241966
RandomForest,0.864039408866995,0.2343840579710145,0.9597301406309388,0.9912838976748798,0.9986149841745596,0.9684729064039409,0.9161151322856246,0.9757882882882883,0.9880273660205245,0.9880273660205245,0.8442028985507246,0.8442028985507246,0.9818696883852691,0.8621334619018409,0.15579710144927536,0.011972633979475485,0.878563283922463,0.9623717217787914,0.9806157354618016,0.014492753623188406,0.036231884057971016,0.025301242474001093,0.026527093596059183,0.026527093596059183,0.09265052803350383
