model,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
LogisticRegression,0.864039408866995,0.27122226713756115,0.687390538144822,0.8812610513443393,0.9779469326398561,0.7344827586206897,0.7959756581230479,0.9742388758782201,0.7115165336374002,0.7115165336374002,0.8804347826086957,0.8804347826086957,0.8224052718286655,0.42047468356569395,0.11956521739130435,0.28848346636259975,0.34948688711516535,0.5444697833523375,0.6864310148232611,0.35144927536231885,0.5507246376811594,0.16502177824271083,0.2332313548591208,0.2332313548591208,0.4837317245045026
RandomForest,0.864039408866995,0.6115338164251208,0.8984093500570125,0.9036250475104523,0.9828740051099424,0.8876847290640394,0.6266463404557698,0.8953367875647669,0.9851767388825542,0.9851767388825542,0.26811594202898553,0.26811594202898553,0.9381107491856677,0.401156027256235,0.7318840579710145,0.014823261117445839,0.4469783352337514,0.6140250855188142,0.7206385404789054,0.29347826086956524,0.5217391304347826,0.07854503557744937,0.038778325123152796,0.038778325123152796,0.2542009921689434
