status,experiment,model,train_source,loss_mode,dmd_rank,feature_set,test_set,best_model,n_features,positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
ok,leave_out_ghostbuster_qwen25_1_5b_recon_only_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_only,16,strict_koopman_spectral_only,all_samples,RandomForest,39,0.5,0.8714444444444442,0.8722222222222221,0.4706222222222222,0.47498041772915955,0.5033333333333333,0.5033333333333334,0.5017182130584192,0.9733333333333334,0.9733333333333334,0.03333333333333333,0.03333333333333333,0.6621315192743764,0.019540346058684974,0.9666666666666667,0.02666666666666667,0.0,0.02,0.06,0.8466666666666667,0.9266666666666666,0.4033984814814815,0.3792777777777779,0.3792777777777779,1.5149478608499278
ok,leave_out_ghostbuster_qwen25_1_5b_recon_only_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_only,16,strict_koopman_spectral_only,m4_test,RandomForest,39,0.8488549618320611,0.5739618406285073,0.9043605115907274,0.9086427827435022,0.979873751893504,0.8926208651399491,0.6752234575975583,0.8970027247956404,0.986810551558753,0.986810551558753,0.36363636363636365,0.36363636363636365,0.9397659149300599,0.5050202340433763,0.6363636363636364,0.013189448441247002,0.2314148681055156,0.5731414868105515,0.7362110311750599,0.26262626262626265,0.40404040404040403,0.07788253322024315,0.038344359626802514,0.038344359626802514,0.26067023672904616
ok,leave_out_ghostbuster_qwen25_1_5b_recon_only_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_only,16,strict_koopman_spectral_only,ghostbuster_test,RandomForest,39,0.5776119402985075,0.7282803297997645,0.9483720930232558,0.9308123556212964,0.9486310759932385,0.6059701492537314,0.5340436993818537,0.5947611710323575,0.9974160206718347,0.9974160206718347,0.0706713780918728,0.0706713780918728,0.7451737451737451,0.193011616068214,0.9293286219081273,0.002583979328165375,0.38242894056847543,0.6976744186046512,0.8036175710594315,0.19434628975265017,0.33568904593639576,0.2387520895522388,0.2777960199004974,0.2777960199004974,0.6725918167598841
ok,leave_out_ghostbuster_qwen25_1_5b_recon_only_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_only,16,strict_koopman_spectral_only,hc3_plus_test,RandomForest,39,0.6052631578947368,0.6751111111111111,0.9590269151138716,0.9450162673765159,0.9624384292292265,0.6954887218045113,0.6142857142857143,0.6652892561983471,1.0,1.0,0.22857142857142856,0.22857142857142856,0.7990074441687345,0.3899565561732221,0.7714285714285715,0.0,0.6645962732919255,0.7391304347826086,0.8509316770186336,0.1619047619047619,0.24761904761904763,0.1989824979114453,0.24169172932330826,0.24169172932330826,0.5767467382904169
ok,leave_out_ghostbuster_qwen25_1_5b_recon_only_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_only,16,full_plus_strict_koopman,all_samples,RandomForest,315,0.5,0.6149333333333334,0.7092666666666667,0.6782666666666666,0.6540836553554179,0.5733333333333334,0.5733333333333334,0.5447154471544715,0.8933333333333333,0.8933333333333333,0.25333333333333335,0.25333333333333335,0.6767676767676768,0.1908790423082963,0.7466666666666667,0.10666666666666667,0.013333333333333334,0.08,0.2733333333333333,0.76,0.82,0.253075962962963,0.1621000000000001,0.1621000000000001,0.7237265685307093
ok,leave_out_ghostbuster_qwen25_1_5b_recon_only_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_only,16,full_plus_strict_koopman,m4_test,RandomForest,315,0.8488549618320611,0.2303030303030303,0.9674380495603516,0.9931105620554062,0.9987192519126885,0.9725190839694656,0.9243120654991159,0.9747058823529412,0.9934052757793765,0.9934052757793765,0.8552188552188552,0.8552188552188552,0.9839667458432304,0.889906188913289,0.1447811447811448,0.006594724220623501,0.8237410071942446,0.9760191846522782,0.9910071942446043,0.020202020202020204,0.037037037037037035,0.022751529544811987,0.03345547073791356,0.03345547073791356,0.08658729209366577
ok,leave_out_ghostbuster_qwen25_1_5b_recon_only_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_only,16,full_plus_strict_koopman,ghostbuster_test,RandomForest,315,0.5776119402985075,0.27732626619552414,0.7973987941429803,0.9121492681768794,0.9397070343857042,0.8328358208955224,0.8320322130002465,0.868632707774799,0.8372093023255814,0.8372093023255814,0.8268551236749117,0.8268551236749117,0.8526315789473684,0.6602771611406261,0.17314487632508835,0.16279069767441862,0.5116279069767442,0.6330749354005168,0.7622739018087855,0.28975265017667845,0.5017667844522968,0.1187634328358209,0.041318407960199054,0.041318407960199054,0.36146568082475716
ok,leave_out_ghostbuster_qwen25_1_5b_recon_only_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_only,16,full_plus_strict_koopman,hc3_plus_test,RandomForest,315,0.6052631578947368,0.5022539682539683,0.9499792960662525,0.973617272996155,0.9843134850410007,0.7894736842105263,0.7366459627329193,0.7464788732394366,0.9875776397515528,0.9875776397515528,0.4857142857142857,0.4857142857142857,0.8502673796791443,0.5791738517716198,0.5142857142857142,0.012422360248447204,0.8012422360248447,0.9130434782608695,0.9316770186335404,0.0380952380952381,0.10476190476190476,0.1214782372598162,0.16798245614035084,0.16798245614035084,0.35671100358921115
ok,leave_out_ghostbuster_qwen25_1_5b_recon_only_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_only,16,transition_plus_strict_koopman,all_samples,RandomForest,529,0.5,0.9492222222222224,0.9469777777777779,0.46028888888888886,0.4677444461181945,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.006666666666666667,0.02666666666666667,0.04,0.9466666666666667,0.9666666666666667,0.4529764814814815,0.4481,0.4481,1.5942697420676644
ok,leave_out_ghostbuster_qwen25_1_5b_recon_only_hidden_to_obs3072_rank16_len256,qwen25_1_5b,leave_out_ghostbuster,recon_only,16,transition_plus_strict_koopman,m4_test,RandomForest,529,0.8488549618320611,0.8618294051627385,0.9482933653077537,0.7595650752125572,0.9413244475571977,0.8488549618320611,0.5,0.8488549618320611,1.0,1.0,0.0,0.0,0.9182493806771264,0.0,1.0,0.0,0.12290167865707434,0.30935251798561153,0.38788968824940045,0.6094276094276094,0.6902356902356902,0.11989622278767316,0.08636980491942312,0.08636980491942312,0.4146254651192317
