positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
0.5,0.6189333333333333,0.6974222222222223,0.6947111111111111,0.6702199955112077,0.5566666666666666,0.5566666666666666,0.5315985130111525,0.9533333333333334,0.9533333333333334,0.16,0.16,0.6825775656324582,0.1861623850973523,0.84,0.04666666666666667,0.013333333333333334,0.14,0.38,0.7333333333333333,0.84,0.25080207407407407,0.15817777777777772,0.15817777777777772,0.7105764858772486
