recall,precision,threshold
1.0,0.5,0.26666666666666666
1.0,0.5016722408026756,0.27
1.0,0.5033557046979866,0.2733333333333333
1.0,0.5050505050505051,0.2833333333333333
1.0,0.5067567567567568,0.2866666666666667
0.9933333333333333,0.5050847457627119,0.33
0.9933333333333333,0.5085324232081911,0.3333333333333333
0.98,0.506896551724138,0.33666666666666667
0.98,0.5086505190311419,0.34
0.9733333333333334,0.5069444444444444,0.3433333333333333
0.9666666666666667,0.5052264808362369,0.35333333333333333
0.9666666666666667,0.506993006993007,0.3566666666666667
0.9666666666666667,0.5087719298245614,0.36
0.96,0.5070422535211268,0.37
0.96,0.508833922261484,0.37666666666666665
0.96,0.5124555160142349,0.38
0.9533333333333334,0.5125448028673835,0.38333333333333336
0.94,0.5127272727272727,0.39
0.9333333333333333,0.5109489051094891,0.4
0.9266666666666666,0.5091575091575091,0.4066666666666667
0.9266666666666666,0.5110294117647058,0.41
0.9266666666666666,0.5129151291512916,0.41333333333333333
0.9266666666666666,0.5148148148148148,0.4166666666666667
0.92,0.5130111524163569,0.42333333333333334
0.92,0.5168539325842697,0.4266666666666667
0.9133333333333333,0.5189393939393939,0.43333333333333335
0.9,0.5172413793103449,0.43666666666666665
0.9,0.5192307692307693,0.44333333333333336
0.8933333333333333,0.5173745173745173,0.45
0.8866666666666667,0.5175097276264592,0.4533333333333333
0.8866666666666667,0.5215686274509804,0.46
0.8866666666666667,0.525691699604743,0.4633333333333333
0.88,0.5258964143426295,0.4666666666666667
0.8733333333333333,0.5261044176706827,0.47333333333333333
0.8666666666666667,0.5263157894736842,0.4766666666666667
0.86,0.5265306122448979,0.48
0.86,0.5286885245901639,0.48333333333333334
0.8533333333333334,0.5289256198347108,0.4866666666666667
0.8533333333333334,0.5311203319502075,0.49
0.84,0.5294117647058824,0.49333333333333335
0.8333333333333334,0.5296610169491526,0.5
0.8266666666666667,0.5321888412017167,0.5066666666666667
0.82,0.5301724137931034,0.51
0.8133333333333334,0.5281385281385281,0.5166666666666667
0.8133333333333334,0.5304347826086957,0.52
0.8066666666666666,0.5330396475770925,0.5233333333333333
0.8066666666666666,0.5353982300884956,0.5266666666666666
0.8,0.5381165919282511,0.53
0.7733333333333333,0.5321100917431193,0.5333333333333333
0.7666666666666667,0.5348837209302325,0.5366666666666666
0.76,0.5352112676056338,0.54
0.7533333333333333,0.5380952380952381,0.5433333333333333
0.7533333333333333,0.5432692307692307,0.5466666666666666
0.7466666666666667,0.5436893203883495,0.55
0.7333333333333333,0.541871921182266,0.5533333333333333
0.7333333333333333,0.5445544554455446,0.5566666666666666
0.7266666666666667,0.5422885572139303,0.5633333333333334
0.7133333333333334,0.5376884422110553,0.5666666666666667
0.7066666666666667,0.5408163265306123,0.5733333333333334
0.7066666666666667,0.5435897435897435,0.5766666666666667
0.7066666666666667,0.5463917525773195,0.5833333333333334
0.7,0.546875,0.59
0.68,0.5396825396825397,0.5933333333333334
0.68,0.5425531914893617,0.5966666666666667
0.6733333333333333,0.5401069518716578,0.6
0.6666666666666666,0.5405405405405406,0.6033333333333334
0.66,0.5380434782608695,0.6066666666666667
0.66,0.5439560439560439,0.61
0.6533333333333333,0.547486033519553,0.6133333333333333
0.6533333333333333,0.550561797752809,0.6166666666666667
0.6466666666666666,0.5511363636363636,0.62
0.6466666666666666,0.5542857142857143,0.6233333333333333
0.64,0.5581395348837209,0.63
0.6333333333333333,0.5688622754491018,0.6333333333333333
0.6333333333333333,0.5757575757575758,0.6366666666666667
0.6266666666666667,0.5802469135802469,0.64
0.62,0.577639751552795,0.6466666666666666
0.6066666666666667,0.5833333333333334,0.6533333333333333
0.6,0.5921052631578947,0.6566666666666666
0.5933333333333334,0.5973154362416108,0.66
0.5866666666666667,0.6027397260273972,0.6666666666666666
0.5866666666666667,0.6068965517241379,0.67
0.58,0.6083916083916084,0.6733333333333333
0.58,0.6126760563380281,0.6766666666666666
0.5733333333333334,0.6187050359712231,0.68
0.5733333333333334,0.6231884057971014,0.6833333333333333
0.5733333333333334,0.6323529411764706,0.69
0.5666666666666667,0.6343283582089553,0.6933333333333334
0.5466666666666666,0.6259541984732825,0.7
0.54,0.6230769230769231,0.7066666666666667
0.5266666666666666,0.632,0.71
0.52,0.6341463414634146,0.7133333333333334
0.5133333333333333,0.6363636363636364,0.7166666666666667
0.5,0.6302521008403361,0.72
0.49333333333333335,0.6271186440677966,0.7233333333333334
0.49333333333333335,0.6379310344827587,0.7266666666666667
0.4866666666666667,0.6460176991150443,0.73
0.48,0.6428571428571429,0.7333333333333333
0.47333333333333333,0.6396396396396397,0.7366666666666667
0.4666666666666667,0.6422018348623854,0.74
0.4666666666666667,0.6481481481481481,0.7433333333333333
0.4533333333333333,0.6538461538461539,0.7466666666666667
0.44666666666666666,0.6633663366336634,0.75
0.43333333333333335,0.6632653061224489,0.7533333333333333
0.42,0.65625,0.7566666666666667
0.4066666666666667,0.648936170212766,0.76
0.3933333333333333,0.6483516483516484,0.7633333333333333
0.36,0.6352941176470588,0.7666666666666667
0.35333333333333333,0.6309523809523809,0.77
0.32,0.6153846153846154,0.7733333333333333
0.31333333333333335,0.618421052631579,0.7766666666666666
0.30666666666666664,0.6301369863013698,0.78
0.3,0.625,0.7833333333333333
0.29333333333333333,0.6376811594202898,0.7866666666666666
0.28,0.65625,0.79
0.2733333333333333,0.6612903225806451,0.7933333333333333
0.26666666666666666,0.6666666666666666,0.7966666666666666
0.24666666666666667,0.6607142857142857,0.8
0.24,0.6545454545454545,0.8033333333333333
0.24,0.6666666666666666,0.8066666666666666
0.24,0.6792452830188679,0.8133333333333334
0.22,0.66,0.8166666666666667
0.22,0.673469387755102,0.82
0.22,0.7021276595744681,0.8266666666666667
0.21333333333333335,0.6956521739130435,0.83
0.2,0.6818181818181818,0.8333333333333334
0.18666666666666668,0.6829268292682927,0.8433333333333334
0.18,0.6923076923076923,0.85
0.18,0.7297297297297297,0.8533333333333334
0.15333333333333332,0.696969696969697,0.8566666666666667
0.14666666666666667,0.6875,0.86
0.14,0.6774193548387096,0.8633333333333333
0.12666666666666668,0.6551724137931034,0.8666666666666667
0.12,0.6428571428571429,0.87
0.09333333333333334,0.5833333333333334,0.8766666666666667
0.08666666666666667,0.5652173913043478,0.8833333333333333
0.07333333333333333,0.5789473684210527,0.8866666666666667
0.06666666666666667,0.5555555555555556,0.89
0.06,0.5294117647058824,0.8966666666666666
0.06,0.5625,0.9
0.04666666666666667,0.5,0.9066666666666666
0.04666666666666667,0.5833333333333334,0.91
0.04666666666666667,0.6363636363636364,0.9166666666666666
