positive_class_rate,mean_ai_probability_human,mean_ai_probability_ai,auroc,auprc,accuracy,balanced_accuracy,precision,recall,tpr,specificity,tnr,f1,mcc,fpr,fnr,tpr_at_fpr_1pct,tpr_at_fpr_5pct,tpr_at_fpr_10pct,fpr_at_tpr_90pct,fpr_at_tpr_95pct,brier_score,expected_calibration_error,ECE,log_loss
0.5,0.9260500412775718,0.9393572463298869,0.5368888888888889,0.5232402065685149,0.5,0.5,0.5,0.9866666666666667,0.9866666666666667,0.013333333333333334,0.013333333333333334,0.6636771300448431,0.0,0.9866666666666667,0.013333333333333334,0.006666666666666667,0.04,0.12666666666666668,0.8533333333333334,0.9066666666666666,0.4442770956055661,0.447234333735969,0.447234333735969,1.939914297549887
