fpr,tpr,threshold
0.0,0.0,inf
0.0,0.006666666666666667,0.9999999161194685
0.02666666666666667,0.006666666666666667,0.9999976156080709
0.02666666666666667,0.02,0.9999642067908235
0.03333333333333333,0.02,0.9999001414428874
0.03333333333333333,0.02666666666666667,0.9998586492285977
0.04,0.02666666666666667,0.9998330269859429
0.04,0.04,0.9996562913749624
0.05333333333333334,0.04,0.9994537955830837
0.05333333333333334,0.06,0.9994164432306653
0.06,0.06,0.9992720118679266
0.06,0.06666666666666667,0.9991831490586941
0.06666666666666667,0.06666666666666667,0.99904225031509
0.06666666666666667,0.09333333333333334,0.9987793476690576
0.08,0.09333333333333334,0.9987096175119958
0.08,0.10666666666666667,0.9986257669864257
0.08666666666666667,0.10666666666666667,0.9986019769890727
0.08666666666666667,0.12666666666666668,0.9979315237674811
0.10666666666666667,0.12666666666666668,0.9974783897049971
0.10666666666666667,0.13333333333333333,0.9973405113242727
0.11333333333333333,0.13333333333333333,0.9973319779215519
0.11333333333333333,0.14,0.9970762201629877
0.12,0.14,0.9969449582402005
0.12,0.15333333333333332,0.9969074425970087
0.14,0.15333333333333332,0.9962516399583838
0.14,0.16666666666666666,0.9960877519464121
0.14666666666666667,0.16666666666666666,0.9957984327484785
0.14666666666666667,0.17333333333333334,0.9949046210860486
0.16,0.17333333333333334,0.9943133094265941
0.16,0.19333333333333333,0.993447100484483
0.17333333333333334,0.19333333333333333,0.9925571643099936
0.17333333333333334,0.2,0.9923985569087715
0.2,0.2,0.9909129290084102
0.2,0.21333333333333335,0.9906200793779105
0.22,0.21333333333333335,0.9904612476387763
0.22,0.22,0.9904393972324159
0.22666666666666666,0.22,0.990360389432612
0.22666666666666666,0.24,0.9887122922591416
0.23333333333333334,0.24,0.9880377485161103
0.23333333333333334,0.25333333333333335,0.987658356505916
0.25333333333333335,0.25333333333333335,0.9870543772934871
0.25333333333333335,0.26666666666666666,0.986693005452637
0.26,0.26666666666666666,0.9865672725150432
0.26,0.2733333333333333,0.9864039981405363
0.2733333333333333,0.2733333333333333,0.9860084280634259
0.2733333333333333,0.29333333333333333,0.9855415263310898
0.30666666666666664,0.29333333333333333,0.9832790848964023
0.30666666666666664,0.3,0.9821784985838531
0.32,0.3,0.9816337276988462
0.32,0.32,0.9813101030410362
0.32666666666666666,0.32,0.9807581964948278
0.32666666666666666,0.3333333333333333,0.9803961292035072
0.34,0.3333333333333333,0.9799785373775686
0.34,0.35333333333333333,0.9792644891561798
0.3466666666666667,0.35333333333333333,0.9791862000627972
0.3466666666666667,0.37333333333333335,0.9782803041239648
0.35333333333333333,0.37333333333333335,0.9779281559659528
0.35333333333333333,0.38,0.9777309469633626
0.36666666666666664,0.38,0.9772489054142621
0.36666666666666664,0.38666666666666666,0.977172669284095
0.37333333333333335,0.38666666666666666,0.976432208731239
0.37333333333333335,0.3933333333333333,0.9759720273546751
0.38666666666666666,0.3933333333333333,0.9748717121277988
0.38666666666666666,0.4,0.9740710222873986
0.4,0.4,0.9738279839240067
0.4,0.4066666666666667,0.9736027267255251
0.4066666666666667,0.4066666666666667,0.9733282314257948
0.4066666666666667,0.42,0.9731774662785196
0.42,0.42,0.9728088332765586
